		Cohort 1	Cohort 2	Cohort 3	Cohort 4	Cohort 5	Cohort 6	Cohort 7	Cohort 8	Cohort 9	Cohort 10	Cohort 11	Cohort 12	Cohort 13	Cohort 14	Cohort 15	Cohort 16	Cohort 17	Cohort 18	Cohort 19	Cohort 20	Cohort 21			Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	
2985																							infected cyst	882		4.24837E-01		1.38889E-03	1.00000E00	5.90661E-04	1.00000E00	6.77812E-09	7.33169E-01				1.00000E00			2.08088E-14	5.28976E-01	6.39233E-01					5.31424E-01		2.12071E-03	1.00000E00	9.72286E-04	1.00000E00	2.07836E-08	7.49696E-01				1.00000E00			9.26385E-14	5.39033E-01	6.51781E-01					8		19	7	14	2	42	1				2			26	1	3					0.087		0.155	0.067	0.196	0.055	0.192	0.031				0.057			0.494	0.028	0.045					1.268		2.268	0.974	2.866	0.801	2.867	0.442				0.822			7.348	0.403	0.649					0.340		1.164	-0.037	1.504	-0.319	1.474	-1.175				-0.283			2.840	-1.310	-0.622					NaN		NaN	NaN	NaN	NaN	NaN	NaN				NaN			NaN	NaN	NaN				
2986																							dengue fever	1,436	3.07171E-01	2.68365E-02	3.48789E-01	4.12808E-03	8.83215E-01	7.59505E-02	8.04535E-01	1.51749E-03	1.00000E00		1.00000E00		7.86061E-03		7.32104E-01	4.03947E-01	4.53138E-01	4.64278E-01	5.10642E-02	1.29074E-02		4.05483E-01	5.04067E-02	3.76410E-01	5.65528E-03	9.08445E-01	8.86801E-02	8.25843E-01	2.29743E-03	1.00000E00		1.00000E00		1.00165E-02		7.43519E-01	4.16540E-01	4.63450E-01	4.77929E-01	5.42726E-02	1.54706E-02		4	18	1	4	12	3	3	42	3		1		10		1	8	2	5	1	1		0.192	0.197	0.264	0.033	0.115	0.042	0.083	0.192	0.092		0.061		0.284		0.051	0.152	0.056	0.075	0.021	0.016		1.696	1.747	2.333	0.286	1.020	0.370	0.733	1.716	0.810		0.540		2.519		0.451	1.347	0.492	0.660	0.183	0.140		0.761	0.797	1.222	-1.796	0.028	-1.431	-0.446	0.762	-0.303		-0.889		1.327		-1.149	0.427	-1.022	-0.597	-2.442	-2.826		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN		NaN		NaN	NaN	NaN	NaN	NaN	NaN		
2987																							schizoaffective disorder	1,131	2.93360E-03	5.95894E-01		6.47738E-01	4.38434E-02	2.58451E-02	1.66473E-02	2.51496E-01	3.82166E-01		1.00000E00	7.54515E-01	3.86586E-01		1.00000E00		3.88986E-01	4.02415E-01	2.12597E-01	2.81153E-01		4.16892E-03	6.91607E-01		7.13223E-01	5.61771E-02	2.80646E-02	1.92788E-02	2.80253E-01	4.02088E-01		1.00000E00	7.66469E-01	3.99132E-01		1.00000E00		3.98936E-01	4.15668E-01	2.21727E-01	2.91895E-01		7	6		12	3	1	8	14	1		1	3	1		1		1	8	7	8		0.335	0.066		0.098	0.029	0.014	0.221	0.064	0.031		0.061	0.099	0.028		0.051		0.028	0.120	0.146	0.128		3.805	0.739		1.105	0.324	0.157	2.512	0.719	0.345		0.690	1.114	0.320		0.576		0.314	1.354	1.650	1.444		1.921	-0.434		0.142	-1.618	-2.662	1.322	-0.470	-1.534		-0.535	0.155	-1.642		-0.795		-1.669	0.435	0.719	0.527		NaN	NaN		NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	NaN		NaN		NaN	NaN	NaN	NaN		
2988																							gravitational oedema	586		1.00000E00		2.62335E-10	7.72168E-12	6.49130E-08	2.31464E-01	5.43508E-02							5.93420E-01	1.00000E00	5.41939E-05	3.65744E-02					1.00000E00		9.00752E-10	2.93895E-11	1.82061E-07	2.54788E-01	6.41260E-02							6.06181E-01	1.00000E00	1.06942E-04	3.78816E-02					4		26	26	17	3	4							1	2	9	7					0.044		0.212	0.250	0.238	0.083	0.018							0.051	0.038	0.251	0.105					0.952		4.782	5.655	5.309	1.814	0.394							1.112	0.828	5.534	2.298					-0.070		2.206	2.446	2.374	0.856	-1.328							0.153	-0.270	2.450	1.191					NaN		NaN	NaN	NaN	NaN	NaN							NaN	NaN	NaN	NaN				
2989																							bone operation	847		2.43045E-12	1.35133E-04		2.57923E-30		5.20108E-01	1.00000E00	4.82997E-01							7.83453E-01	3.53629E-72						9.55152E-12	2.49969E-04		2.15158E-29		5.47915E-01	1.00000E00	5.03383E-01							7.93243E-01	6.38604E-71						30	4		54		3	14	3							4	67						0.328	1.055		0.519		0.083	0.064	0.092							0.076	1.866						5.086	15.984		8.293		1.253	0.964	1.384							1.148	30.474						2.305	3.992		2.969		0.325	-0.052	0.468							0.198	4.815						NaN	NaN		NaN		NaN	NaN	NaN							NaN	NaN					
2990																							tracheostomy	1,113		1.95294E-02	2.81341E-01	1.00000E00	8.68909E-06	3.07893E-01	7.76441E-01	6.42896E-01	2.17602E-01	1.35880E-01						1.00599E-01	5.61898E-01	3.01450E-01	1.41089E-01	1.92138E-01			2.20707E-02	3.08190E-01	1.00000E00	1.92131E-05	3.38992E-01	7.98063E-01	6.75041E-01	2.33558E-01	1.39153E-01						1.06658E-01	5.71639E-01	3.13739E-01	1.48195E-01	2.01092E-01			15	1	10	25	3	2	21	5	1						1	4	3	1	2			0.164	0.264	0.081	0.240	0.042	0.055	0.096	0.153	0.597						0.019	0.111	0.045	0.021	0.032			1.892	3.029	0.934	2.799	0.480	0.635	1.103	1.758	6.853						0.218	1.280	0.514	0.238	0.365			0.911	1.598	-0.098	1.464	-1.054	-0.654	0.138	0.811	2.776						-2.196	0.355	-0.957	-2.065	-1.450			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN						NaN	NaN	NaN	NaN	NaN		
2991	2					methylprednisolone												thalidomide					hirsutism	1,152	1.49424E-04	8.60490E-01		2.16543E-03	4.46469E-03	2.64791E-02	1.00000E00	1.07353E-06	2.28325E-01		1.73990E-02	7.57754E-01					1.00000E00	1.74793E-05	1.00000E00	5.22335E-01		2.74166E-04	9.27296E-01		3.16797E-03	6.05940E-03	2.86228E-02	1.00000E00	2.64561E-06	2.44651E-01		2.00337E-02	7.69734E-01					1.00000E00	3.71315E-05	1.00000E00	5.34584E-01		9	7		2	19	1	3	2	5		5	3					3	19	4	7		0.431	0.076		0.016	0.183	0.014	0.083	0.009	0.153		0.305	0.099					0.084	0.284	0.083	0.112		4.811	0.847		0.179	2.042	0.154	0.921	0.100	1.698		3.398	1.093					0.926	3.188	0.923	1.239		2.258	-0.238		-2.470	1.018	-2.689	-0.119	-3.304	0.761		1.760	0.128					-0.110	1.656	-0.115	0.308		NaN	NaN		NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN					NaN	NaN	NaN	NaN		
2992																							mixed liver injury	947	1.00000E00	5.63484E-02	2.54839E-01	8.17466E-03	1.02347E-19	1.93949E-01					9.18483E-07	6.03451E-10	5.35450E-01	2.20110E-01	1.00000E00			9.86286E-05	4.85678E-10	2.37293E-12		1.00000E00	9.70260E-02	2.80948E-01	1.03685E-02	5.89900E-19	2.18969E-01					2.27958E-06	2.02140E-09	5.47896E-01	2.23588E-01	1.00000E00			1.86829E-04	1.63906E-09	9.33214E-12		1	2	1	2	45	2					10	17	1	1	1			16	21	27		0.048	0.022	0.264	0.016	0.433	0.028					0.611	0.559	0.028	0.312	0.051			0.239	0.437	0.431		0.617	0.280	3.403	0.208	5.793	0.359					7.945	7.309	0.365	4.026	0.657			3.119	5.736	5.678		-0.695	-1.828	1.766	-2.252	2.479	-1.471					2.977	2.848	-1.451	2.008	-0.605			1.625	2.494	2.473		NaN	NaN	NaN	NaN	NaN	NaN					NaN	NaN	NaN	NaN	NaN			NaN	NaN	NaN		
2993																							oesophageal haemorrhage	1,105	1.09411E-01	2.99890E-02		2.38767E-07	4.99145E-01	1.00000E00	2.49729E-01	7.32099E-03	1.00000E00				2.39936E-01	1.95934E-04				2.55841E-03	3.19764E-01	5.11573E-01		1.76861E-01	5.57235E-02		6.31882E-07	5.38109E-01	1.00000E00	2.73925E-01	9.39986E-03	1.00000E00				2.50582E-01	3.52126E-04				3.67763E-03	3.30903E-01	5.23796E-01		4	2		31	11	6	5	8	2				5	4				14	6	7		0.192	0.022		0.252	0.106	0.084	0.138	0.037	0.061				0.142	1.248				0.209	0.125	0.112		2.220	0.251		2.973	1.225	0.970	1.603	0.418	0.706				1.643	14.481				2.439	1.446	1.293		1.148	-1.986		1.545	0.290	-0.044	0.678	-1.243	-0.501				0.714	3.851				1.276	0.530	0.368		NaN	NaN		NaN	NaN	NaN	NaN	NaN	NaN				NaN	NaN				NaN	NaN	NaN		
2994																							pneumothorax traumatic	241		1.94927E-03		5.06402E-01	3.91920E-03	1.53808E-01	4.94712E-01	1.23990E-06	4.60961E-01								4.92546E-01			1.16386E-01			2.88218E-03		5.78709E-01	5.39458E-03	1.75208E-01	5.22544E-01	3.03153E-06	4.81335E-01								5.02716E-01			1.22777E-01			7		3	7	3	1	17	1								1			3			0.076		0.024	0.067	0.042	0.028	0.078	0.031								0.028			0.048			4.144		1.298	3.643	2.240	1.469	4.352	1.623								1.478			2.556			2.019		0.372	1.835	1.153	0.553	2.041	0.696								0.562			1.343			NaN		NaN	NaN	NaN	NaN	NaN	NaN								NaN			NaN		
2995																							gastrointestinal candidiasis	322	4.09351E-01	5.01682E-06		3.84207E-01	6.67475E-14			6.68816E-01				5.36084E-01	2.23191E-01			1.00000E00		1.00000E00	1.22546E-01	5.56008E-03		5.05533E-01	1.14353E-05		4.55280E-01	2.88787E-13			7.00744E-01				5.50269E-01	2.33392E-01			1.00000E00		1.00000E00	1.28952E-01	7.36935E-03		1	12		1	22			4				1	2			1		1	3	6		0.048	0.131		0.008	0.211			0.018				0.033	0.057			0.019		0.015	0.062	0.096		1.904	5.362		0.321	8.931			0.721				1.305	2.259			0.754		0.592	2.491	3.850		0.927	2.378		-1.631	3.069			-0.465				0.382	1.171			-0.407		-0.753	1.309	1.925		NaN	NaN		NaN	NaN			NaN				NaN	NaN			NaN		NaN	NaN	NaN		
2996																							vaginal cancer	249		1.59428E-05			5.44499E-02			1.93565E-06	4.08995E-03		1.80505E-09					2.02994E-02	5.03846E-01	6.03350E-05					3.40481E-05			6.90716E-02			4.62690E-06	5.60676E-03		5.81229E-09					2.28373E-02	5.14036E-01	1.18196E-04					10			5			17	4		8					4	1	8					0.109			0.048			0.078	0.122		0.489					0.076	0.028	0.120					5.796			2.496			4.202	6.359		25.872					3.950	1.431	6.310					2.486			1.302			1.994	2.649		4.648					1.964	0.515	2.618					NaN			NaN			NaN	NaN		NaN					NaN	NaN	NaN				
2997																							seroma	1,392	7.33762E-01	7.65985E-02		9.65840E-02	4.06050E-13	1.02053E-01	3.00849E-01	2.24473E-02	5.95384E-01			2.75115E-01	4.43609E-01			8.78606E-02	1.48525E-05	1.34786E-02	7.38329E-02	1.87470E-02		8.01366E-01	1.27096E-01		1.30894E-01	1.67421E-12	1.18051E-01	3.26855E-01	2.48800E-02	6.14649E-01			2.88107E-01	4.56617E-01			9.33260E-02	3.18676E-05	1.60541E-02	7.81717E-02	2.13185E-02		1	16		7	43	3	6	13	2			1	5			10	15	1	1	1		0.048	0.175		0.057	0.413	0.042	0.166	0.059	0.061			0.033	0.142			0.190	0.418	0.015	0.021	0.016		0.439	1.611		0.521	3.882	0.384	1.526	0.541	0.560			0.301	1.303			1.750	3.865	0.137	0.190	0.146		-1.185	0.681		-0.935	1.923	-1.377	0.608	-0.876	-0.834			-1.730	0.381			0.803	1.939	-2.865	-2.388	-2.772		NaN	NaN		NaN	NaN	NaN	NaN	NaN	NaN			NaN	NaN			NaN	NaN	NaN	NaN	NaN		
2998																							methaemoglobinaemia	1,139	7.21336E-01	1.20447E-01	1.38738E-16		2.69312E-09			6.38058E-08			1.00000E00	2.57177E-03	3.94083E-01	2.57716E-01	4.36816E-01			1.51646E-01	6.22867E-03	2.75642E-03		7.94474E-01	1.88958E-01	6.91544E-16		8.55481E-09			1.79117E-07			1.00000E00	3.69502E-03	4.06700E-01	2.61397E-01	4.50273E-01			1.60145E-01	8.13496E-03	3.93617E-03		2	13	13		33			1			1	9	1	1	3			10	11	14		0.096	0.142	3.429		0.317			0.005			0.061	0.296	0.028	0.312	0.153			0.150	0.229	0.223		1.030	1.533	37.270		3.480			0.048			0.657	3.197	0.305	3.358	1.647			1.614	2.476	2.418		0.043	0.610	5.204		1.770			-4.348			-0.606	1.669	-1.713	1.747	0.719			0.686	1.300	1.264		NaN	NaN	NaN		NaN			NaN			NaN	NaN	NaN	NaN	NaN			NaN	NaN	NaN		
2999																							myodesopsia	222		6.75429E-01		6.34358E-09	1.09198E-01	7.04940E-09	2.57567E-02	1.11137E-01			2.47729E-01	4.11115E-01			2.88899E-01			1.00000E00	5.66728E-01	1.00000E00			7.65836E-01		1.95030E-08	1.32839E-01	2.15887E-08	2.79833E-02	1.28190E-01			2.57637E-01	4.25513E-01			3.00699E-01			1.00000E00	5.78289E-01	1.00000E00			2		15	4	12	3	7			1	1			1			1	1	1			0.022		0.122	0.038	0.168	0.083	0.032			0.061	0.033			0.051			0.015	0.021	0.016			1.259		7.464	2.235	10.154	4.829	1.867			3.527	1.895			2.944			0.860	1.199	0.917			0.330		2.813	1.146	3.272	2.256	0.879			1.814	0.919			1.554			-0.216	0.260	-0.124			NaN		NaN	NaN	NaN	NaN	NaN			NaN	NaN			NaN			NaN	NaN	NaN		
3000																							eczema infected	202		7.07513E-04		4.67574E-02	1.79124E-11	1.05282E-01	4.35694E-01	1.66158E-01					4.27673E-01				2.69604E-05						1.14714E-03		6.63670E-02	6.65888E-11	1.21561E-01	4.63723E-01	1.88814E-01					4.40637E-01				5.57943E-05						7		5	16	3	1	6					1				6						0.076		0.041	0.154	0.042	0.028	0.027					0.028				0.167						4.972		2.614	10.477	2.679	1.754	1.755					1.798				10.861						2.273		1.364	3.282	1.408	0.808	0.793					0.844				3.402						NaN		NaN	NaN	NaN	NaN	NaN					NaN				NaN					
3001	1																		ritonavir				iiird nerve paralysis	658	1.00000E00	8.15034E-01		5.15163E-08	4.30714E-04	4.56474E-03	1.49247E-10	6.86619E-02				1.00000E00				7.55313E-01	6.51308E-04	2.75751E-01	5.28756E-01	3.91005E-01		1.00000E00	8.85127E-01		1.45972E-07	7.27648E-04	6.17122E-03	5.22576E-10	8.04969E-02				1.00000E00				7.65615E-01	1.06365E-03	2.87567E-01	5.40875E-01	4.02929E-01		1	5		24	15	10	16	5				1				3	8	1	1	1		0.048	0.055		0.195	0.144	0.140	0.443	0.023				0.033				0.057	0.223	0.015	0.021	0.016		0.930	1.061		3.899	2.841	2.742	8.786	0.439				0.637				1.108	4.366	0.289	0.403	0.309		-0.104	0.084		1.923	1.485	1.441	3.104	-1.174				-0.649				0.147	2.113	-1.784	-1.307	-1.691		NaN	NaN		NaN	NaN	NaN	NaN	NaN				NaN				NaN	NaN	NaN	NaN	NaN		
3002																							pseudocyst	330	2.26561E-03	1.00000E00		1.00000E00	1.38074E-07	1.00000E00	2.39718E-01	6.69750E-01	5.70950E-01		6.76813E-02			7.94477E-02		1.00000E00		1.97355E-03	1.00000E00	2.21500E-01		3.29626E-03	1.00000E00		1.00000E00	3.74641E-07	1.00000E00	2.63390E-01	7.01558E-01	5.90411E-01		7.18903E-02			8.12833E-02		1.00000E00		2.91422E-03	1.00000E00	2.31155E-01		4	2		3	15	1	2	4	1		2			1		1		7	1	3		0.192	0.022		0.024	0.144	0.014	0.055	0.018	0.031		0.122			0.312		0.019		0.105	0.021	0.048		7.498	0.845		0.945	5.800	0.540	2.150	0.704	1.184		4.752			12.115		0.735		4.119	0.805	1.860		2.891	-0.242		-0.081	2.481	-0.885	1.099	-0.500	0.243		2.242			3.595		-0.442		2.019	-0.311	0.889		NaN	NaN		NaN	NaN	NaN	NaN	NaN	NaN		NaN			NaN		NaN		NaN	NaN	NaN		
3003																							plasmablastic lymphoma	168	2.40209E-01	1.00000E00			1.00000E00						2.49695E-21	7.83638E-03	7.91188E-02			3.28031E-02	1.38536E-03	4.59791E-21	4.75198E-04	1.09818E-14		3.33702E-01	1.00000E00			1.00000E00						1.53906E-20	9.99079E-03	8.42298E-02			3.44556E-02	2.11591E-03	2.80307E-20	7.97452E-04	4.96511E-14		1	1			1						14	3	2			3	4	20	5	15		0.048	0.011			0.010						0.855	0.099	0.057			0.057	0.111	0.299	0.104	0.239		3.659	0.829			0.729						70.854	7.614	4.355			4.398	8.653	25.686	8.127	19.877		1.865	-0.268			-0.452						6.023	2.906	2.109			2.117	3.083	4.508	2.985	4.185		NaN	NaN			NaN						NaN	NaN	NaN			NaN	NaN	NaN	NaN	NaN		
3004																							hepatic cancer metastatic	650	2.87054E-01			7.25429E-04	1.19245E-01	7.88464E-01	1.14694E-01	4.47781E-01			5.65463E-01		1.00000E00			3.48903E-01	7.05969E-01	2.63650E-03	5.28417E-01	3.89061E-01		3.83760E-01			1.17385E-03	1.44371E-01	8.15929E-01	1.29945E-01	4.82679E-01			5.76936E-01		1.00000E00			3.61186E-01	7.15091E-01	3.78080E-03	5.40578E-01	4.00998E-01		2			16	9	4	4	8			1		1			4	2	10	3	1		0.096			0.130	0.087	0.056	0.111	0.037			0.061		0.028			0.076	0.056	0.150	0.062	0.016		1.886			2.599	1.710	1.100	2.183	0.715			1.201		0.557			1.498	1.095	2.970	1.228	0.312		0.913			1.356	0.766	0.137	1.121	-0.478			0.264		-0.843			0.580	0.131	1.556	0.296	-1.674		NaN			NaN	NaN	NaN	NaN	NaN			NaN		NaN			NaN	NaN	NaN	NaN	NaN		
3005																							pulmonary hypoplasia	742	1.00000E00	1.89554E-01			8.38744E-01			1.00000E00			1.92919E-31	1.56065E-30					7.29440E-01	1.24353E-14	1.65879E-25	5.82395E-25		1.00000E00	2.76364E-01			8.64728E-01			1.00000E00			1.66038E-30	1.31114E-29					7.38295E-01	5.59884E-14	1.18724E-24	4.09980E-24		1	2			5			12			28	33					1	27	34	37		0.048	0.022			0.048			0.055			1.711	1.084					0.028	0.404	0.708	0.590		0.825	0.374			0.826			0.943			30.564	19.490					0.479	7.178	12.723	10.640		-0.278	-1.411			-0.273			-0.084			4.880	4.222					-1.060	2.798	3.607	3.345		NaN	NaN			NaN			NaN			NaN	NaN					NaN	NaN	NaN	NaN		
3006																							wound infection pseudomonas	301		7.85093E-05	3.74799E-03		1.43718E-17	6.87181E-01		6.40818E-03	7.90386E-03		3.20200E-01					1.00000E00	5.71402E-01	1.00000E00					1.50882E-04	5.17867E-03		7.50458E-17	7.19667E-01		8.34569E-03	1.00662E-02		3.31077E-01					1.00000E00	5.81068E-01	1.00000E00					10	2		25	2		12	4		1					1	1	1					0.109	0.528		0.240	0.028		0.055	0.122		0.061					0.019	0.028	0.015					4.760	22.532		11.032	1.189		2.381	5.246		2.598					0.806	1.183	0.634					2.213	4.485		3.350	0.248		1.218	2.376		1.374					-0.309	0.241	-0.656					NaN	NaN		NaN	NaN		NaN	NaN		NaN					NaN	NaN	NaN				
3007																							vascular pseudoaneurysm	1,477	1.00000E00	2.13253E-01		3.00637E-03	8.30946E-06	4.51869E-03	4.55798E-01	3.65282E-01			7.14809E-01	5.95031E-01	8.04492E-01			3.77589E-02	6.96932E-14	1.00000E00	1.00000E00	2.64362E-01		1.00000E00	3.03341E-01		4.26232E-03	1.84130E-05	6.11996E-03	4.83714E-01	3.98896E-01			7.25365E-01	6.08661E-01	8.13818E-01			3.89370E-02	3.01060E-13	1.00000E00	1.00000E00	2.74885E-01		2	6		4	30	1	2	20			2	2	3			1	27	7	5	10		0.096	0.066		0.033	0.288	0.014	0.055	0.091			0.122	0.066	0.085			0.019	0.752	0.105	0.104	0.159		0.829	0.565		0.280	2.525	0.120	0.478	0.787			1.057	0.568	0.736			0.164	6.606	0.905	0.900	1.382		-0.271	-0.819		-1.828	1.318	-3.047	-1.063	-0.340			0.080	-0.815	-0.442			-2.604	2.701	-0.143	-0.152	0.464		NaN	NaN		NaN	NaN	NaN	NaN	NaN			NaN	NaN	NaN			NaN	NaN	NaN	NaN	NaN		
3008																							scleritis	917		5.99464E-55	2.38289E-01	8.65227E-01	2.33926E-74	3.70246E-01	5.30655E-01	5.44916E-02	7.36318E-01				5.29469E-01			6.01957E-10			2.76184E-01	1.46762E-01			8.43753E-54	2.63639E-01	9.12255E-01	4.34936E-73	4.04008E-01	5.58119E-01	6.42732E-02	7.52402E-01				5.42341E-01			2.01666E-09			2.86731E-01	1.54235E-01			77	1	9	98	7	1	8	1				1			21			1	1			0.841	0.264	0.073	0.942	0.098	0.028	0.037	0.031				0.028			0.399			0.021	0.016			12.697	3.678	1.021	14.573	1.367	0.385	0.505	0.425				0.395			5.670			0.289	0.221			3.550	1.878	0.030	3.714	0.448	-1.375	-0.974	-1.232				-1.339			2.476			-1.786	-2.170			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				NaN			NaN			NaN	NaN		
3009																							adenocarcinoma gastric	462	5.30208E-01	3.95245E-01		1.53185E-02	5.22130E-03	1.19965E-01	4.35264E-02	3.70783E-01					1.98304E-03		5.08126E-01	1.25231E-01	1.00000E00	5.23787E-01				6.19883E-01	5.00428E-01		1.79513E-02	6.95729E-03	1.37941E-01	5.07189E-02	4.04714E-01					2.92649E-03		5.21683E-01	1.32305E-01	1.00000E00	5.37423E-01				1	5		10	10	5	4	5					6		1	4	1	3				0.048	0.055		0.081	0.096	0.070	0.111	0.023					0.170		0.051	0.076	0.028	0.045				1.325	1.515		2.279	2.694	1.944	3.079	0.627					4.756		1.411	2.113	0.770	1.242				0.406	0.594		1.171	1.410	0.952	1.614	-0.663					2.235		0.496	1.073	-0.377	0.311				NaN	NaN		NaN	NaN	NaN	NaN	NaN					NaN		NaN	NaN	NaN	NaN				
3010																							death of relative	369	1.65758E-01	3.88881E-01		4.81128E-04	1.85622E-01	1.00000E00	6.78757E-06	7.23564E-09	2.87765E-02		4.35540E-01		8.45775E-03					5.09526E-01	1.00000E00	1.00000E00		2.46939E-01	4.94561E-01		8.06805E-04	2.18269E-01	1.00000E00	1.52083E-05	2.21441E-08	3.08077E-02		4.47476E-01		1.06771E-02					5.23127E-01	1.00000E00	1.00000E00		2	1		13	6	2	9	28	4		1		5					3	1	2		0.096	0.011		0.106	0.058	0.028	0.249	0.128	0.122		0.061		0.142					0.045	0.021	0.032		2.752	0.311		3.092	1.661	0.800	7.261	3.841	3.525		1.751		4.098					1.287	0.595	0.913		1.457	-1.677		1.600	0.724	-0.320	2.835	1.873	1.808		0.807		2.023					0.362	-0.746	-0.130		NaN	NaN		NaN	NaN	NaN	NaN	NaN	NaN		NaN		NaN					NaN	NaN	NaN		
3011																							violence-related symptom	1,433	7.36847E-01		3.48595E-01	5.98333E-05	6.59419E-01	1.00385E-03	3.26285E-03	1.27623E-01	5.97701E-01			2.76343E-01			7.68736E-03			4.16416E-02	2.73960E-01	7.03371E-01		8.03315E-01		3.76252E-01	1.17301E-04	6.93606E-01	1.57868E-03	4.57759E-03	1.46639E-01	6.16681E-01			2.89318E-01			9.82392E-03			4.24253E-02	2.84525E-01	7.14379E-01		1		1	31	13	19	11	17	2			1			7			2	8	8		0.048		0.264	0.252	0.125	0.266	0.304	0.078	0.061			0.033			0.357			0.030	0.167	0.128		0.423		2.334	2.260	1.106	2.369	2.706	0.683	0.540			0.290			3.169			0.264	1.476	1.129		-1.238		1.223	1.159	0.145	1.233	1.429	-0.542	-0.887			-1.782			1.659			-1.918	0.559	0.175		NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN			NaN			NaN			NaN	NaN	NaN		
3012																							blood pressure immeasurable	1,533	4.21875E-02	3.79387E-04		1.76076E-02	2.46463E-12		1.00000E00	2.31920E-02	1.54940E-05		7.24506E-01	1.00000E00			1.00000E00	8.40306E-01	8.06580E-01	4.74308E-01	3.61546E-02	9.17407E-03		7.96538E-02	6.48438E-04		2.02355E-02	9.68048E-12		1.00000E00	2.56037E-02	3.31538E-05		7.35080E-01	1.00000E00			1.00000E00	8.49672E-01	8.14254E-01	4.87887E-01	3.75401E-02	1.14839E-02		6	1		6	44		4	15	15		2	3			2	5	3	10	1	1		0.287	0.011		0.049	0.423		0.111	0.069	0.459		0.122	0.099			0.102	0.095	0.084	0.150	0.021	0.016		2.401	0.090		0.405	3.599		0.922	0.567	3.849		1.018	0.821			0.850	0.792	0.696	1.248	0.173	0.132		1.260	-3.458		-1.297	1.817		-0.116	-0.809	1.934		0.026	-0.284			-0.234	-0.336	-0.522	0.318	-2.527	-2.912		NaN	NaN		NaN	NaN		NaN	NaN	NaN		NaN	NaN			NaN	NaN	NaN	NaN	NaN	NaN		
3013																							abdominal wall infection	119		5.46935E-02		1.07791E-01	4.61849E-04	1.43736E-01		4.59703E-03	1.23355E-17							3.87922E-01	4.46734E-02						9.46711E-02		1.44627E-01	7.76469E-04	1.64153E-01		6.20626E-03	6.46787E-17							4.00445E-01	4.51980E-02						3		3	6	2		7	13							1	2						0.033		0.024	0.058	0.028		0.032	0.397							0.019	0.056						3.582		2.664	6.467	3.037		3.584	47.768							2.050	6.065						1.814		1.391	2.630	1.587		1.779	5.415							1.029	2.580						NaN		NaN	NaN	NaN		NaN	NaN							NaN	NaN					
