		Cohort 1	Cohort 2	Cohort 3	Cohort 4	Cohort 5	Cohort 6	Cohort 7	Cohort 8	Cohort 9	Cohort 10	Cohort 11	Cohort 12	Cohort 13	Cohort 14	Cohort 15	Cohort 16	Cohort 17	Cohort 18	Cohort 19	Cohort 20	Cohort 21	Cohort 22	Cohort 23	Cohort 24	Cohort 25	Cohort 26	Cohort 27			Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	
1491	20	blood and lymphatic system disorders	cardiac disorders	congenital, familial and genetic disorders			eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		deferiprone	1,379	7.86088E-202	1.15740E-01	5.37574E-01	1.00000E00	1.31970E-01	3.14469E-04	8.50421E-10	9.84777E-02	4.07433E-17	4.23342E-04	4.23283E-37	1.80495E-27	1.87523E-48	3.75394E-14	1.08145E-01	3.00557E-02	6.66362E-06	4.06007E-01	1.10840E-18	6.31403E-12	5.65010E-02	4.83848E-06	9.90697E-05	2.24365E-01	7.58037E-02	8.15864E-01	1.23544E-12	4.92626E-201	1.51137E-01	6.24877E-01	1.00000E00	1.81895E-01	6.56336E-04	2.01471E-09	1.47336E-01	1.00457E-16	7.33693E-04	1.36651E-36	7.38126E-27	6.85771E-48	7.92261E-14	1.50827E-01	4.38874E-02	1.37616E-05	4.56880E-01	3.05685E-18	1.45223E-11	8.63885E-02	8.85885E-06	1.90808E-04	2.94678E-01	1.21304E-01	8.58838E-01	2.69414E-12	451	232	8	19	56	39	367	515	112	95	344	188	402	215	221	96	276	25	96	170	46	294	165	15	60	288	8	
1492	15	blood and lymphatic system disorders	cardiac disorders			endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders				investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders	renal and urinary disorders			skin and subcutaneous tissue disorders			vascular disorders		cobicistat	5,974	2.23275E-13	1.47243E-44	2.29223E-20	8.16792E-06	1.03945E-01	3.53981E-32	1.26078E-04	2.36464E-28	7.46114E-01	6.49417E-21	3.49493E-10	6.23619E-10	7.63768E-53	7.71379E-20	3.58090E-01	1.65036E-15	6.31953E-41	2.19610E-73	7.10409E-07	1.18896E-41	3.58617E-20	1.39053E-95	1.41540E-17	9.67817E-114	6.44833E-01	4.50512E-96	6.25462E-28	4.61733E-13	6.06426E-44	1.28204E-19	2.24775E-05	1.47297E-01	1.95827E-31	2.31573E-04	1.15875E-27	7.80739E-01	2.05858E-20	7.33149E-10	1.62843E-09	2.89086E-52	1.81707E-19	4.32722E-01	4.89979E-15	2.54855E-40	1.14790E-72	1.43093E-06	4.30889E-41	1.55654E-19	7.10973E-95	4.44057E-17	1.37430E-112	7.34977E-01	2.38050E-95	1.89675E-27	228	547	122	48	221	114	1,065	1,949	204	372	584	1,325	1,267	763	891	202	1,071	381	1,015	718	130	448	706	375	199	630	73	
1493	6		cardiac disorders					gastrointestinal disorders	general disorders and administration site conditions									nervous system disorders						skin and subcutaneous tissue disorders			vascular disorders		troxerutin	727	6.86011E-23	6.66763E-06	5.24475E-02	2.10502E-01	6.04278E-01	3.80324E-05	1.98462E-08	8.20013E-01	6.43541E-06	2.44361E-03	9.83607E-05	9.32343E-01	3.34586E-14	4.68559E-22	4.90236E-04	6.70628E-04	3.35008E-07	1.00000E00	4.62884E-02	4.83668E-10	2.04725E-01	2.11333E-05	2.30190E-08	8.79670E-01	4.15031E-01	9.86060E-32	6.62106E-06	1.65295E-22	1.29789E-05	8.37505E-02	2.90284E-01	6.79529E-01	8.49792E-05	4.45261E-08	8.91566E-01	1.12039E-05	3.94294E-03	1.64283E-04	9.76665E-01	7.76938E-14	1.14661E-21	9.35961E-04	1.19156E-03	7.32726E-07	1.00000E00	6.60025E-02	1.05669E-09	2.71844E-01	3.74496E-05	5.45062E-08	9.25116E-01	5.21832E-01	3.29761E-31	1.12805E-05	118	157	1	6	21	61	207	284	49	95	126	185	178	153	140	63	245	15	126	100	39	165	172	11	29	289	6	
1494	11		cardiac disorders			endocrine disorders		gastrointestinal disorders	general disorders and administration site conditions		immune system disorders		injury, poisoning and procedural complications		metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders						skin and subcutaneous tissue disorders			vascular disorders		nesiritide	609	2.23007E-05	1.34244E-46		1.23588E-01	2.52781E-04	2.28112E-03	7.99287E-01	2.45858E-08	6.69445E-07	3.01918E-01	4.80923E-08	1.49965E-14	6.79354E-23	9.01054E-18	6.04308E-01	7.76282E-02	1.47929E-01	1.89669E-03	5.35605E-07	2.25389E-77	8.43038E-01	3.99884E-14	5.03790E-01	6.34529E-10	1.09210E-06	1.23503E-47	3.89743E-03	3.53216E-05	5.61300E-46		1.81350E-01	4.99072E-04	4.31626E-03	8.41224E-01	6.97273E-08	1.21386E-06	3.61077E-01	9.36420E-08	4.66813E-14	1.88897E-22	2.04133E-17	6.70804E-01	1.06398E-01	1.97389E-01	2.87970E-03	1.08767E-06	1.05676E-76	8.90486E-01	9.57701E-14	5.73107E-01	2.04506E-09	3.34040E-06	4.90498E-47	5.62051E-03	63	239		4	38	14	123	309	46	66	123	243	179	126	83	24	169	3	136	200	25	176	89	33	46	286	9	
1495																													medroxyprogesterone and estrogen	37,157	9.18249E-100	0.00000E00	1.22323E-33	1.01755E-12	6.97074E-68	1.03425E-130	0.00000E00	0.00000E00	3.77014E-97	0.00000E00	0.00000E00	0.00000E00	7.07126E-305	3.94156E-236	0.00000E00	0.00000E00	0.00000E00	9.94810E-258	0.00000E00	1.93153E-240	0.00000E00	0.00000E00	0.00000E00	5.48919E-08	4.71899E-34	2.52466E-176	1.56610E-209	4.03778E-99	0.00000E00	9.79461E-33	4.31204E-12	5.68432E-67	1.38319E-129	0.00000E00	0.00000E00	2.17347E-96	0.00000E00	0.00000E00	0.00000E00	7.11355E-304	2.83965E-235	0.00000E00	0.00000E00	0.00000E00	1.27139E-256	0.00000E00	1.66923E-239	0.00000E00	0.00000E00	0.00000E00	1.59842E-07	3.54324E-33	1.87215E-175	1.71241E-208	1,308	2,675	110	381	682	877	2,749	4,706	591	1,295	1,786	2,778	2,868	1,747	2,965	28,802	4,251	65	2,961	1,174	29,286	2,860	2,383	438	877	5,546	369	
1496	20	blood and lymphatic system disorders	cardiac disorders	congenital, familial and genetic disorders	ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions		immune system disorders	infections and infestations		investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders				vascular disorders		miglustat	1,101	2.24941E-08	6.45326E-22	2.75346E-135	3.09580E-01	3.07614E-06	2.34594E-03	5.09770E-35	7.73738E-15	9.31780E-02	1.78031E-03	1.13675E-25	5.42769E-22	2.92020E-22	5.87410E-50	1.19859E-05	1.26945E-03	5.21891E-68	1.44646E-07	2.38808E-05	2.99952E-02	2.25664E-04	6.59516E-21	1.60739E-22	1.93312E-17	1.12921E-38	5.30470E-14	5.08506E-03	4.02885E-08	1.97852E-21	6.73538E-134	4.03926E-01	6.86393E-06	4.42979E-03	1.91887E-34	2.79285E-14	1.17354E-01	2.90768E-03	3.28260E-25	2.00543E-21	7.99491E-22	1.95869E-49	2.54010E-05	2.20601E-03	2.63345E-67	2.78054E-07	4.46526E-05	4.17617E-02	4.80731E-04	1.81128E-20	5.60061E-22	8.27401E-17	9.52834E-38	1.30179E-13	7.27017E-03	113	65	153	20	12	32	394	563	47	76	263	151	275	269	213	38	547	3	213	60	25	307	67	61	139	132	22	
1497	11	blood and lymphatic system disorders			ear and labyrinth disorders				general disorders and administration site conditions		immune system disorders		injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders			nervous system disorders			renal and urinary disorders			skin and subcutaneous tissue disorders			vascular disorders		capreomycin	537	2.74982E-19	1.91626E-02	4.54924E-01	1.96531E-21	4.96878E-05	4.48638E-05	4.16290E-04	2.65606E-03	9.87796E-58	9.21759E-02	3.09936E-16	9.08497E-04	1.11038E-22	2.96926E-27	1.21985E-05	3.38681E-03	8.25397E-05	2.33247E-01	2.40918E-05	3.83469E-04	1.11832E-02	1.13160E-03	2.00443E-14	4.75597E-01	1.25333E-03	5.49179E-03		6.32502E-19	2.84521E-02	5.45614E-01	1.11741E-20	1.03171E-04	9.96773E-05	7.35381E-04	5.20622E-03	4.22305E-57	1.23348E-01	7.37272E-16	1.69989E-03	3.07699E-22	7.80122E-27	2.58332E-05	5.62437E-03	1.59324E-04	2.76098E-01	4.50188E-05	6.33190E-04	1.92776E-02	1.80674E-03	5.86437E-14	5.59498E-01	2.77152E-03	8.40469E-03		91	102	2	46	37	48	140	178	116	40	136	172	163	135	44	15	176	16	46	61	12	118	27	10	6	85		
1498																													melitracen	476	1.33673E-09	3.43835E-04	2.84841E-01	7.75075E-10	3.71219E-01	5.92406E-01	1.25500E-03	1.46126E-01	7.41756E-02	4.36095E-01	1.76739E-08	1.72435E-01	2.96219E-10	6.53614E-20	4.95005E-05	2.79046E-02	2.05891E-18	1.00000E00	2.96082E-19	2.51731E-07	1.83647E-02	4.21779E-04	1.47398E-01	7.47808E-03	1.00000E00	2.19295E-03	1.46508E-05	2.50117E-09	6.00122E-04	3.67782E-01	2.82422E-09	4.50176E-01	6.74971E-01	2.12583E-03	2.09031E-01	9.44852E-02	5.02386E-01	3.49147E-08	2.33393E-01	6.27239E-10	1.54211E-19	1.01657E-04	4.08910E-02	6.17272E-18	1.00000E00	8.26528E-19	4.95489E-07	3.07039E-02	6.94264E-04	1.94688E-01	1.35120E-02	1.00000E00	3.47386E-03	2.45303E-05	64	102	1	28	19	25	123	204	23	40	103	135	118	111	102	38	208	10	147	66	32	109	63	15	16	126	2	
1499	22	blood and lymphatic system disorders	cardiac disorders	congenital, familial and genetic disorders	ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders	renal and urinary disorders		respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders		surgical and medical procedures	vascular disorders		quinidine	3,816	3.09894E-07	1.16599E-09	1.82711E-05	6.34678E-01	1.94089E-06	7.33192E-01	1.17311E-02	5.72116E-55	1.34677E-06	9.51620E-06	1.81101E-07	7.20022E-05	4.01299E-03	2.99883E-01	3.23841E-03	4.92696E-14	1.35334E-76	2.76829E-11	3.31756E-92	1.35325E-05	9.32314E-07	1.47582E-03	3.61506E-11	1.87511E-48	5.69013E-10	2.14882E-01	1.71062E-13	5.32590E-07	2.70100E-09	4.75690E-05	7.21055E-01	4.38166E-06	7.97639E-01	1.82305E-02	3.92001E-54	2.40459E-06	1.85910E-05	3.44971E-07	1.46152E-04	6.07870E-03	3.41652E-01	5.71844E-03	1.39547E-13	7.19516E-76	6.28200E-11	1.76442E-91	2.45518E-05	2.36405E-06	2.33665E-03	9.57510E-11	1.49390E-47	2.13923E-09	2.63876E-01	3.81612E-13	155	722	9	51	77	178	693	1,986	77	288	369	1,086	594	369	618	115	1,482	30	1,048	343	109	560	455	198	207	756	58	
1500																													yohimbin	219	7.73695E-01	2.08915E-10		2.25032E-05	8.49348E-01	1.59728E-02	1.68503E-04	2.30071E-03	3.71062E-03	3.29368E-04	5.54478E-07	1.87690E-03	5.47427E-10	1.83993E-02	6.31960E-01	7.56944E-03	3.00320E-07		4.51899E-07	4.14671E-07	5.03148E-07	1.06385E-02	2.41561E-06	8.90727E-15	1.00000E00	1.46725E-10	9.60347E-02	8.04031E-01	4.94172E-10		5.91865E-05	9.03575E-01	2.68979E-02	3.07276E-04	4.54419E-03	5.46046E-03	5.78307E-04	1.03440E-06	3.38970E-03	1.15032E-09	2.44635E-02	6.96065E-01	1.21129E-02	6.59673E-07		9.21464E-07	8.06428E-07	1.30564E-06	1.55226E-02	5.21640E-06	3.46250E-14	1.00000E00	3.27120E-10	1.20315E-01	14	71		13	6	19	67	109	16	38	54	77	66	31	34	22	90		61	38	28	51	62	25	7	87	3	
1501	8		cardiac disorders					gastrointestinal disorders				infections and infestations		investigations	metabolism and nutrition disorders			nervous system disorders		psychiatric disorders							vascular disorders		levosimendan	189	4.89969E-33	5.91418E-55			1.00097E-01	1.80175E-03	5.43080E-07	1.71595E-02	2.91414E-27	1.85262E-07	5.39552E-20	5.97736E-08	2.28131E-26	2.59348E-25	1.69331E-04	2.84540E-15	1.18250E-02	1.36733E-01	2.02538E-05	2.60668E-41	2.17733E-17	1.96145E-22	1.27523E-09	8.51286E-03	8.40285E-01	2.61307E-42	1.64417E-02	1.34427E-32	2.66447E-54			1.42368E-01	3.46636E-03	1.14275E-06	2.97553E-02	8.60395E-27	3.97492E-07	1.40077E-19	1.43260E-07	6.66135E-26	6.63152E-25	3.36409E-04	8.39377E-15	1.87504E-02	1.68901E-01	3.81106E-05	9.37700E-41	8.80515E-17	5.55286E-22	3.17798E-09	1.52335E-02	9.02446E-01	9.94068E-42	2.24855E-02	66	124			2	1	67	91	47	1	73	83	87	70	47	43	63	7	9	80	41	89	4	8	7	126	1	
1502	19	blood and lymphatic system disorders	cardiac disorders			endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions		immune system disorders	infections and infestations		investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders	pregnancy, puerperium and perinatal conditions	psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		mifepristone	6,419	2.57880E-55	8.05452E-08	1.46806E-14	9.87400E-09	3.42971E-06	2.67314E-47	3.05854E-02	7.82997E-49	1.29147E-30	1.34425E-97	6.05344E-02	1.71513E-88	2.87430E-01	5.30929E-01	5.34851E-01	8.59579E-20	1.66356E-40	0.00000E00	2.11196E-111	8.70693E-03	0.00000E00	2.20361E-67	1.45878E-119	1.03039E-03	1.32127E-01	0.00000E00	2.02400E-82	8.65290E-55	1.74920E-07	6.62862E-14	3.37610E-08	7.61497E-06	1.78750E-46	4.50289E-02	5.04146E-48	3.97683E-30	9.52608E-97	7.92687E-02	1.23320E-87	3.40108E-01	5.71043E-01	6.03577E-01	2.85496E-19	6.67377E-40	0.00000E00	1.24581E-110	1.28514E-02	0.00000E00	9.49054E-67	1.17685E-118	2.09903E-03	1.97744E-01	0.00000E00	1.12773E-81	710	1,138	113	43	283	95	1,201	1,971	71	188	844	984	864	575	948	204	1,169	2,851	373	403	1,179	584	400	66	199	2,770	10	
1503																													dienogest	1,608	8.74062E-01	2.38427E-01	2.89663E-04	2.06473E-02	3.71948E-30	8.63388E-04	1.10361E-01	1.59120E-04	9.44708E-01	2.04077E-01	8.95557E-03	9.77214E-01	2.18527E-03	3.94303E-04	4.56942E-01	1.00330E-08	7.73936E-01	3.54251E-126	1.99694E-02	9.61291E-01	1.54920E-266	5.46121E-01	5.45464E-03	2.11956E-05	8.91375E-01	8.96929E-25	1.70790E-05	8.98316E-01	2.91807E-01	6.59970E-04	3.68112E-02	1.81984E-29	1.71991E-03	1.47196E-01	3.53764E-04	9.74687E-01	2.54277E-01	1.28188E-02	1.00000E00	3.36059E-03	6.00581E-04	5.30482E-01	2.35320E-08	8.35462E-01	2.73750E-125	2.96994E-02	9.87665E-01	4.43938E-265	6.00914E-01	9.08500E-03	5.10130E-05	9.45064E-01	2.72092E-24	2.84325E-05	93	228	27	35	153	107	344	562	54	139	234	411	182	108	222	147	410	247	203	113	497	257	212	6	56	508	27	
1504																													garenoxacin	805	1.90370E-65	3.36586E-04	2.54923E-02	1.83362E-01	1.14110E-01	1.86079E-01	2.78216E-08	3.90296E-03	4.58365E-53	2.83353E-30	3.51507E-97	1.20277E-09	7.78917E-31	3.25773E-26	1.22734E-02	2.30549E-06	2.63646E-03	4.95904E-05	1.92109E-10	3.87353E-11	7.48619E-04	7.19983E-109	6.02822E-10	7.58522E-04	6.54271E-02	2.06497E-01		6.84904E-65	5.88149E-04	4.33718E-02	2.58280E-01	1.60266E-01	2.51298E-01	6.20089E-08	7.49843E-03	1.86548E-52	1.08484E-29	1.70218E-96	3.09847E-09	2.40669E-30	8.46895E-26	2.01254E-02	4.79445E-06	4.51859E-03	8.43798E-05	4.40354E-10	8.72366E-11	1.50571E-03	3.87742E-108	1.52773E-09	1.56102E-03	1.06690E-01	2.55007E-01		197	161	1	16	35	30	225	278	135	188	337	134	239	174	92	79	166	3	59	111	17	407	194	2	18	181		
1505	17	blood and lymphatic system disorders	cardiac disorders		ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions		immune system disorders			investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders		skin and subcutaneous tissue disorders			vascular disorders		lurasidone	10,766	2.44283E-87	3.73041E-62	1.45102E-10	5.10712E-07	1.78395E-01	7.53617E-14	6.87015E-24	1.83334E-03	1.54520E-55	2.76348E-39	3.76908E-197	4.69701E-03	2.56165E-13	6.22581E-04	2.28715E-13	2.25758E-131	0.00000E00	7.41250E-01	0.00000E00	2.47978E-42	2.25520E-02	3.00842E-107	9.08231E-62	3.23025E-17	3.53526E-10	9.80675E-210	9.47420E-62	1.00104E-86	1.79285E-61	5.43767E-10	1.56218E-06	2.37771E-01	2.64149E-13	2.22368E-23	3.65605E-03	6.43873E-55	1.19629E-38	2.61469E-196	8.16512E-03	5.84528E-13	9.31041E-04	6.59848E-13	1.95421E-130	0.00000E00	7.85131E-01	0.00000E00	9.05428E-42	3.72835E-02	1.60591E-106	5.09052E-61	1.37528E-16	1.34817E-09	8.52882E-209	4.36075E-61	216	1,057	32	97	332	359	1,724	4,098	109	657	437	2,631	1,768	888	1,299	121	4,586	229	5,512	430	425	995	1,097	280	258	1,032	107	
1506																													hydrogen peroxide	579	6.43271E-02	1.77124E-03	1.46539E-01	1.81404E-07	9.97566E-04	4.48872E-15	4.43912E-24	5.74249E-12	8.17385E-01	1.07937E-05	2.81682E-05	6.84312E-34	2.61301E-02	3.66487E-05	2.11486E-02	8.36605E-03	5.98715E-01	8.28339E-05	4.72167E-03	1.23700E-01	2.51700E-02	6.54803E-01	8.97967E-54	1.67643E-01	8.57093E-02	5.04487E-01	2.77215E-17	8.17242E-02	2.89275E-03	2.07372E-01	5.73143E-07	1.84879E-03	1.65327E-14	1.44604E-23	1.86030E-11	8.49595E-01	2.08846E-05	4.87388E-05	3.05101E-33	3.65459E-02	5.91051E-05	3.34657E-02	1.33031E-02	6.77662E-01	1.39314E-04	7.52683E-03	1.57992E-01	4.11774E-02	7.04529E-01	4.71512E-53	2.28122E-01	1.35766E-01	5.62986E-01	6.79613E-17	45	62	1	27	35	76	220	311	20	89	107	285	62	84	104	48	140	1	110	51	37	100	247	13	28	126	67	
1507																													cobamamide	118	1.37416E-16	4.92193E-08		2.43458E-01	1.00000E00	8.28165E-01	1.61123E-03	2.35309E-02	6.31931E-02	4.23406E-02	1.52128E-05	3.42253E-01	1.55348E-11	4.34836E-09	1.57106E-03	1.61449E-01	2.02606E-01	7.45553E-01	6.04923E-01	5.19855E-08	2.53608E-01	3.04232E-05	8.00478E-01	1.04419E-01	1.00000E00	2.21462E-02	1.00000E00	3.03050E-16	1.07663E-07		3.27939E-01	1.00000E00	8.80584E-01	2.70222E-03	3.98880E-02	8.11239E-02	5.96939E-02	2.66939E-05	4.26667E-01	3.40864E-11	8.13874E-09	2.86397E-03	2.07236E-01	2.61710E-01	7.88970E-01	6.66828E-01	1.05378E-07	3.28409E-01	5.33505E-05	8.48382E-01	1.50040E-01	1.00000E00	3.18598E-02	1.00000E00	36	42		3	3	6	38	59	8	18	32	35	46	33	30	10	36	3	19	27	8	38	17	4	4	35	4	
1508																													sodium fluoride, combinations	400	4.14533E-03	8.75764E-10	1.39059E-01	1.39286E-01	6.96484E-12	2.90489E-01	1.19183E-31	5.73832E-01	4.05467E-01	9.79881E-07	8.79399E-01	8.63645E-01	5.16866E-13	2.92136E-49	6.27368E-05	3.06203E-03	3.37025E-10	5.62072E-02	5.84904E-08	4.09183E-90	1.13241E-01	2.65592E-07	7.83264E-01	9.43002E-10	2.34409E-11	3.27092E-11	1.67375E-05	5.79384E-03	2.03806E-09	1.98426E-01	2.01891E-01	2.08018E-11	3.71713E-01	4.30555E-31	6.78822E-01	4.55295E-01	2.01724E-06	9.09902E-01	9.15850E-01	1.17234E-12	9.68663E-49	1.27437E-04	5.13738E-03	8.20663E-10	7.35309E-02	1.23240E-07	2.06073E-89	1.62333E-01	5.18862E-07	8.35166E-01	3.01911E-09	9.45461E-11	7.45487E-11	2.79038E-05	38	109	6	2	44	14	183	164	10	70	48	104	111	145	88	37	158	3	100	174	11	107	60	26	44	140	1	
1509																													lofepramine	573	7.17384E-04	3.79786E-08	1.00000E00	2.15132E-14	1.97749E-01	2.56093E-23	6.04330E-15	2.44543E-16	4.14646E-01	4.35357E-01	4.46204E-01	1.03745E-01	5.33303E-13	2.41181E-11	4.52599E-09	4.74345E-12	2.78941E-46	1.00000E00	5.45085E-94	5.15024E-01	2.25656E-18	6.94275E-01	1.67512E-11	1.13774E-06	5.01399E-02	6.06139E-01	7.02873E-08	1.05687E-03	8.31349E-08	1.00000E00	9.92551E-14	2.59203E-01	1.18777E-22	1.64225E-14	9.38474E-16	4.65229E-01	5.01929E-01	4.98512E-01	1.47939E-01	1.20871E-12	4.78644E-11	1.13664E-08	1.26219E-11	1.17907E-45	1.00000E00	2.95180E-93	5.70491E-01	9.38181E-18	7.42519E-01	4.50867E-11	3.02813E-06	8.41894E-02	6.63877E-01	1.30750E-07	16	138	4	38	13	91	193	324	15	49	77	164	145	104	136	2	305	12	294	36	78	91	153	26	11	123	1	
1510																													barium sulfate with suspending agents	613	1.92534E-12	3.72704E-06	6.41451E-01	1.24139E-01	9.09957E-01	7.25860E-02	1.70830E-09	9.25065E-03	9.22092E-02	2.72231E-01	3.70311E-15	3.01819E-04	8.81273E-13	2.32444E-06	1.89974E-03	5.68776E-06	1.00000E00	3.72903E-02	4.24110E-01	9.13587E-04	1.00000E00	2.10590E-16	2.03289E-07	1.84026E-02	1.84178E-01	5.17935E-03	6.15692E-02	3.87347E-12	7.40266E-06	7.20783E-01	1.82051E-01	9.57269E-01	1.08623E-01	4.00662E-09	1.67834E-02	1.16238E-01	3.28505E-01	8.64349E-15	5.88085E-04	1.99290E-12	3.95328E-06	3.42964E-03	1.16446E-05	1.00000E00	4.99639E-02	4.88713E-01	1.47599E-03	1.00000E00	5.29445E-16	4.62344E-07	3.09574E-02	2.62773E-01	7.97023E-03	7.89184E-02	84	137	3	4	19	39	184	274	28	67	147	197	152	93	117	63	154	6	97	66	27	184	146	17	27	155	30	
1511	13	blood and lymphatic system disorders	cardiac disorders				eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders				investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders				skin and subcutaneous tissue disorders			vascular disorders		pemoline	353	5.39316E-02	6.11186E-03	1.00000E00	7.55180E-04	3.68423E-02	1.73648E-02	4.90087E-04	1.56872E-05	1.71871E-05	2.05261E-01	1.15063E-03	1.19215E-03	2.04014E-04	7.21160E-03	1.90565E-02	4.17829E-01	4.75077E-17	8.99208E-03	1.07074E-23	2.19479E-02	6.95809E-01	6.23387E-02	3.41214E-01	1.21691E-04	1.05469E-01	4.85617E-02	8.84186E-01	6.91559E-02	9.56323E-03	1.00000E00	1.69052E-03	5.64915E-02	2.91352E-02	8.61254E-04	3.78375E-05	2.92662E-05	2.55428E-01	1.76742E-03	2.20238E-03	3.35189E-04	9.92727E-03	3.04027E-02	4.79845E-01	1.39304E-16	1.28553E-02	3.17695E-23	3.10309E-02	7.65304E-01	8.33014E-02	4.12128E-01	2.72506E-04	1.62420E-01	6.70646E-02	9.16860E-01	30	73	2	14	19	27	97	180	29	41	65	118	75	48	67	23	162	1	128	37	17	72	62	16	18	88	11	
1512	25	blood and lymphatic system disorders	cardiac disorders		ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders	pregnancy, puerperium and perinatal conditions	psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders	social circumstances	surgical and medical procedures	vascular disorders		pergolide	1,170	3.53182E-03	1.80619E-85	7.37439E-01	9.02552E-01	1.20313E-01	3.97816E-02	3.03499E-02	4.19867E-02	5.57241E-03	4.87564E-01	2.67216E-01	7.63223E-01	7.17440E-18	1.11489E-21	5.42121E-14	1.14858E-03	1.82454E-48	7.77770E-06	3.21022E-87	4.88722E-06	4.54208E-02	5.91625E-30	6.06457E-11	5.28842E-13	6.30831E-01	1.04120E-01	4.73409E-10	4.97607E-03	1.00186E-84	8.08640E-01	9.54564E-01	1.68188E-01	6.28792E-02	4.47470E-02	6.79023E-02	8.05608E-03	5.53461E-01	3.15686E-01	8.28697E-01	1.81034E-17	2.71256E-21	1.59015E-13	2.00729E-03	7.84171E-48	1.38416E-05	1.66562E-86	9.07084E-06	7.09950E-02	1.85310E-29	1.58665E-10	1.94016E-12	7.23036E-01	1.37129E-01	9.50492E-10	94	455	10	17	29	41	202	497	57	105	132	295	273	213	266	41	526	6	448	126	66	351	107	55	43	264	8	
